,Unnamed: 0,bpm,time_signature,instrument,genre,key,min_vel,max_vel,rhythm,num_measures,file_name,track_role,chord_progression
2028,2028,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00664.mid,main_melody,"['C', 'F', 'Am', 'F', 'Am', 'Dm', 'F', 'Gm']"
2029,2029,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00664.mid,main_melody,"['C', 'F', 'C', 'F', 'Am', 'G', 'F', 'G']"
2030,2030,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00664.mid,main_melody,"['C', 'Dm', 'C', 'A#', 'C', 'Dm', 'F', 'Gm']"
2031,2031,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00664.mid,main_melody,"['Am', 'F', 'C', 'F', 'Am', 'G', 'F', 'G']"
2039,2039,120,4/4,string_ensemble,cinematic,cmajor,101,102,standard,8,commu00666.mid,pad,"['Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'D']"
2040,2040,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00667.mid,pad,"['Am', 'Dm', 'E', 'Am']"
2046,2046,130,4/4,acoustic_piano,newage,cmajor,66,68,standard,8,commu00668.mid,sub_melody,"['Dm', 'F', 'C', 'Gm', 'Dm', 'F', 'C', 'G']"
2048,2048,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00669.mid,accompaniment,"['F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am']"
2049,2049,150,4/4,string_ensemble,cinematic,cmajor,111,112,standard,8,commu00670.mid,accompaniment,"['Fm', 'Fm', 'C#', 'C#', 'E', 'Am', 'C', 'C']"
2052,2052,150,4/4,string_ensemble,cinematic,aminor,64,72,standard,8,commu00671.mid,main_melody,"['Am', 'C', 'G', 'G', 'Am', 'Am', 'Bm', 'B']"
2055,2055,150,4/4,string_ensemble,cinematic,aminor,64,72,standard,8,commu00671.mid,main_melody,"['Am', 'Am', 'G', 'C', 'F', 'Am', 'Em', 'Em']"
2064,2064,100,4/4,acoustic_piano,cinematic,cmajor,104,111,standard,8,commu00673.mid,main_melody,"['C', 'A#', 'C', 'Gm', 'D#', 'F', 'C', 'Gm']"
2067,2067,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00674.mid,main_melody,"['C', 'F', 'C', 'C', 'Am', 'F', 'C', 'G']"
2068,2068,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00674.mid,main_melody,"['Am', 'G', 'C', 'C', 'F', 'F', 'Am', 'A#']"
2069,2069,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00674.mid,main_melody,"['Am', 'C', 'F', 'C', 'F', 'C', 'Am', 'A#']"
2070,2070,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00674.mid,main_melody,"['Am', 'F', 'C', 'C', 'Am', 'F', 'C', 'G']"
2071,2071,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00674.mid,main_melody,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'G']"
2072,2072,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00674.mid,main_melody,"['C', 'F', 'Am', 'C', 'C', 'C', 'C', 'G']"
2073,2073,120,4/4,brass_ensemble,cinematic,aminor,101,102,standard,4,commu00675_0_sample0.mid,main_melody,"['Am', 'C', 'G', 'D']"
2074,2074,120,4/4,brass_ensemble,cinematic,aminor,101,102,standard,4,commu00675_0_sample0.mid,main_melody,"['F', 'Am', 'Em', 'F']"
2075,2075,120,4/4,brass_ensemble,cinematic,aminor,101,102,standard,4,commu00675_0_sample0.mid,main_melody,"['D', 'Am', 'G', 'D']"
2076,2076,120,4/4,brass_ensemble,cinematic,aminor,101,102,standard,4,commu00675_0_sample0.mid,main_melody,"['Am', 'G', 'G', 'F']"
2077,2077,120,4/4,brass_ensemble,cinematic,aminor,101,102,standard,4,commu00675_0_sample0.mid,main_melody,"['Am', 'F', 'G', 'D']"
2078,2078,120,4/4,brass_ensemble,cinematic,aminor,101,102,standard,4,commu00675_0_sample0.mid,main_melody,"['Am', 'Dm', 'Am', 'Am']"
2080,2080,120,4/4,acoustic_piano,cinematic,cmajor,57,66,standard,4,commu00676.mid,riff,"['C', 'Dm', 'Am', 'G']"
2081,2081,60,4/4,acoustic_piano,cinematic,aminor,53,54,standard,4,commu00677.mid,riff,"['Am', 'Dm', 'E', 'Am']"
2082,2082,130,4/4,acoustic_piano,newage,cmajor,45,46,standard,4,commu00678.mid,accompaniment,"['Am', 'F', 'C', 'G']"
2083,2083,120,4/4,string_violin,cinematic,cmajor,117,126,standard,8,commu00679.mid,riff,"['C', 'C', 'C', 'F', 'Am', 'Am', 'G', 'G']"
2084,2084,65,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00680.mid,accompaniment,"['F', 'Em', 'F', 'C', 'Dm', 'Em', 'Dm', 'C']"
2085,2085,60,4/4,string_ensemble,cinematic,cmajor,21,24,standard,4,commu00681.mid,pad,"['Em', 'C', 'Em', 'C']"
2086,2086,120,4/4,string_ensemble,cinematic,cmajor,111,122,standard,4,commu00682_0_sample0.mid,riff,"['Am', 'C', 'F', 'G']"
2087,2087,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00683.mid,accompaniment,"['C', 'Em', 'Am', 'C', 'F', 'C', 'C', 'G']"
2088,2088,80,4/4,acoustic_piano,newage,cmajor,21,24,standard,8,commu00684.mid,accompaniment,"['C', 'G', 'Am', 'G', 'C', 'G', 'Am', 'F']"
2089,2089,120,4/4,string_ensemble,cinematic,cmajor,123,124,standard,8,commu00685.mid,riff,"['Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G']"
2090,2090,100,4/4,string_ensemble,newage,aminor,91,92,standard,4,commu00686.mid,accompaniment,"['F', 'Em', 'F', 'Em']"
2091,2091,100,4/4,acoustic_piano,newage,cmajor,43,50,standard,8,commu00687.mid,main_melody,"['C', 'Am', 'F', 'C', 'C', 'Am', 'F', 'C', 'G', 'Em', 'Bm', 'C']"
2097,2097,45,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00688.mid,main_melody,"['G', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']"
2098,2098,45,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00688.mid,main_melody,"['G', 'Am', 'G', 'C', 'Bm', 'Am', 'Am', 'Am']"
2099,2099,45,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00688.mid,main_melody,"['Em', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']"
2100,2100,45,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00688.mid,main_melody,"['G', 'Am', 'F', 'C', 'Em', 'Am', 'Em', 'F']"
2101,2101,45,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00688.mid,main_melody,"['Am', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']"
2102,2102,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00689.mid,main_melody,"['F', 'G', 'Bm', 'C']"
2103,2103,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00689.mid,main_melody,"['Am', 'G', 'G', 'C']"
2104,2104,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00689.mid,main_melody,"['Am', 'G', 'Bm', 'C']"
2105,2105,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00689.mid,main_melody,"['A', 'Dm', 'G', 'C']"
2106,2106,60,4/4,string_ensemble,cinematic,cmajor,27,28,standard,4,commu00690.mid,pad,"['Em', 'C', 'Em', 'C']"
2107,2107,60,4/4,string_ensemble,cinematic,aminor,47,50,standard,4,commu00691.mid,pad,"['Am', 'Em', 'F', 'F', 'E', 'F', 'F', 'F']"
2108,2108,70,4/4,string_ensemble,newage,aminor,21,22,standard,4,commu00692_0_sample0.mid,pad,"['Am', 'Em', 'F', 'C']"
2109,2109,100,4/4,celesta,cinematic,cmajor,61,62,standard,8,commu00693.mid,sub_melody,"['C', 'F', 'G', 'F', 'C', 'F', 'G', 'F']"
2115,2115,130,4/4,acoustic_piano,newage,cmajor,61,62,standard,4,commu00694.mid,main_melody,"['C', 'Dm', 'A#', 'F']"
2116,2116,130,4/4,acoustic_piano,newage,cmajor,61,62,standard,4,commu00694.mid,main_melody,"['C', 'F', 'F', 'C']"
2118,2118,130,4/4,acoustic_piano,newage,cmajor,61,62,standard,4,commu00694.mid,main_melody,"['Em', 'F', 'F', 'Am']"
2119,2119,130,4/4,acoustic_piano,newage,cmajor,61,62,standard,4,commu00694.mid,main_melody,"['Gm', 'Dm', 'F', 'C']"
2120,2120,130,4/4,acoustic_piano,newage,cmajor,61,62,standard,4,commu00694.mid,main_melody,"['Dm', 'A#', 'Dm', 'C']"
2121,2121,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['Am', 'G', 'F', 'F', 'C', 'Em', 'Am', 'F']"
2122,2122,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['Am', 'Em', 'F', 'F', 'Am', 'Em', 'C', 'F']"
2123,2123,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']"
2124,2124,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['C', 'Em', 'Bm', 'C', 'C', 'Am', 'Am', 'F']"
2125,2125,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F']"
2126,2126,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['C', 'Dm', 'Dm', 'C', 'C', 'C', 'C', 'F']"
2127,2127,135,4/4,brass_ensemble,cinematic,cmajor,100,104,standard,8,commu00695.mid,sub_melody,"['Am', 'C', 'F', 'C', 'Am', 'Em', 'F', 'F']"
2130,2130,70,4/4,acoustic_piano,newage,aminor,22,30,standard,8,commu00696.mid,main_melody,"['Am', 'Em', 'F', 'Em', 'F', 'Em', 'Dm', 'G']"
2131,2131,70,4/4,acoustic_piano,newage,aminor,22,30,standard,8,commu00696.mid,main_melody,"['Am', 'G', 'F', 'C', 'F', 'Em', 'F', 'Em']"
2135,2135,100,4/4,string_ensemble,cinematic,aminor,65,66,standard,8,commu00697.mid,main_melody,"['G', 'Am', 'D', 'C', 'G', 'C', 'D', 'C']"
2136,2136,100,4/4,string_ensemble,cinematic,aminor,65,66,standard,8,commu00697.mid,main_melody,"['G', 'C', 'D', 'C', 'G', 'C', 'D', 'C']"
2137,2137,100,4/4,string_ensemble,cinematic,aminor,65,66,standard,8,commu00697.mid,main_melody,"['C', 'C', 'D', 'Am', 'G', 'C', 'D', 'C']"
2138,2138,60,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00698.mid,accompaniment,"['F', 'C', 'Em', 'F', 'F', 'C', 'G', 'G']"
2143,2143,100,4/4,celesta,cinematic,cmajor,65,66,standard,8,commu00700.mid,main_melody,"['C', 'Dm', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2144,2144,100,4/4,celesta,cinematic,cmajor,65,66,standard,8,commu00700.mid,main_melody,"['Em', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2145,2145,100,4/4,celesta,cinematic,cmajor,65,66,standard,8,commu00700.mid,main_melody,"['C', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2147,2147,100,4/4,celesta,cinematic,cmajor,65,66,standard,8,commu00700.mid,main_melody,"['Am', 'F', 'Dm', 'G', 'Em', 'Am', 'F', 'G']"
2149,2149,100,4/4,celesta,cinematic,cmajor,61,62,standard,8,commu00701.mid,sub_melody,"['C', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2150,2150,100,4/4,celesta,cinematic,cmajor,61,62,standard,8,commu00701.mid,sub_melody,"['C', 'Dm', 'Am', 'A#', 'C', 'Dm', 'Am', 'G']"
2152,2152,100,4/4,celesta,cinematic,cmajor,61,62,standard,8,commu00701.mid,sub_melody,"['Am', 'Dm', 'Am', 'A#', 'C', 'Dm', 'Am', 'G']"
2154,2154,100,4/4,celesta,cinematic,cmajor,66,75,standard,8,commu00702.mid,sub_melody,"['C', 'Dm', 'C', 'A#', 'D#', 'Dm', 'C', 'Gm']"
2158,2158,100,4/4,celesta,cinematic,cmajor,66,75,standard,8,commu00702.mid,sub_melody,"['C', 'A#', 'C', 'Gm', 'D#', 'F', 'C', 'Gm']"
2163,2163,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['G', 'Am', 'Em', 'D', 'G', 'Bm', 'A', 'G']"
2164,2164,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['G', 'Em', 'Em', 'D', 'Bm', 'C', 'C', 'C']"
2165,2165,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['D', 'Am', 'Em', 'G', 'D', 'Bm', 'A', 'G']"
2166,2166,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['G', 'Am', 'Am', 'D', 'G', 'Bm', 'A', 'G']"
2167,2167,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['D', 'D', 'A', 'G', 'D', 'Bm', 'A', 'G']"
2168,2168,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['Bm', 'G', 'A', 'G', 'D', 'Bm', 'A', 'G']"
2169,2169,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['G', 'Em', 'Am', 'D', 'G', 'Bm', 'A', 'G']"
2170,2170,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['G', 'Em', 'C', 'G', 'G', 'Em', 'C', 'G']"
2171,2171,135,4/4,brass_ensemble,cinematic,cmajor,79,80,standard,8,commu00703.mid,sub_melody,"['Gm', 'C', 'C', 'D', 'Bm', 'Em', 'C', 'G']"
2172,2172,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00704.mid,sub_melody,"['Am', 'G', 'F', 'C', 'C', 'Em', 'F', 'G']"
2173,2173,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00704.mid,sub_melody,"['C', 'G', 'F', 'C', 'C', 'Em', 'F', 'G']"
2174,2174,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00704.mid,sub_melody,"['C', 'Em', 'F', 'C', 'C', 'Em', 'F', 'G']"
2175,2175,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00704.mid,sub_melody,"['C', 'Dm', 'Dm', 'G', 'C', 'Em', 'F', 'G']"
2176,2176,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00704.mid,sub_melody,"['Am', 'Em', 'F', 'C', 'C', 'Em', 'F', 'G']"
2177,2177,105,4/4,flute,cinematic,aminor,99,100,standard,4,commu00705.mid,sub_melody,"['Am', 'G', 'F', 'C']"
2178,2178,105,4/4,flute,cinematic,aminor,99,100,standard,4,commu00705.mid,sub_melody,"['Em', 'Dm', 'Dm', 'C']"
2183,2183,105,4/4,flute,cinematic,aminor,99,100,standard,4,commu00705.mid,sub_melody,"['Em', 'Bm', 'C', 'C']"
2184,2184,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['C', 'Am', 'F', 'G', 'G', 'Am', 'F', 'C']"
2185,2185,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['Gm', 'C', 'F', 'D', 'Gm', 'Am', 'A#', 'C']"
2186,2186,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['Em', 'F', 'Dm', 'Dm', 'C', 'Am', 'A#', 'C']"
2187,2187,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['G', 'F', 'F', 'A#', 'C', 'Dm', 'F', 'C']"
2188,2188,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['G', 'Am', 'F', 'G', 'G', 'Am', 'F', 'C']"
2189,2189,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['C', 'C', 'Dm', 'G', 'C', 'Am', 'F', 'C']"
2190,2190,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['C', 'F', 'Dm', 'G', 'Em', 'Am', 'F', 'G']"
2191,2191,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00706.mid,main_melody,"['G', 'C', 'F', 'G', 'Am', 'Em', 'F', 'C']"
2193,2193,135,4/4,clarinet-2,cinematic,aminor,91,92,standard,7,commu00707.mid,sub_melody,"['C', 'Dm', 'Am', 'A#', 'C', 'Dm', 'Am', 'A#']"
2196,2196,135,4/4,clarinet-2,cinematic,aminor,91,92,standard,7,commu00707.mid,sub_melody,"['Am', 'G', 'C', 'F', 'Am', 'G', 'F', 'C']"
2199,2199,60,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00708.mid,main_melody,"['Em', 'F', 'Am', 'G']"
2200,2200,60,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00708.mid,main_melody,"['C', 'F', 'Am', 'G']"
2201,2201,60,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00708.mid,main_melody,"['C', 'Am', 'Am', 'G']"
2202,2202,60,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00708.mid,main_melody,"['Am', 'D', 'G', 'G']"
2203,2203,60,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00708.mid,main_melody,"['C', 'F', 'C', 'G']"
2204,2204,65,4/4,acoustic_piano,newage,aminor,23,30,standard,4,commu00709.mid,accompaniment,"['A', 'E', 'Am', 'A']"
2205,2205,135,4/4,brass_ensemble,cinematic,aminor,62,76,standard,7,commu00710.mid,sub_melody,"['C', 'G', 'D', 'Em', 'C', 'G', 'C', 'Bm']"
2206,2206,135,4/4,brass_ensemble,cinematic,aminor,62,76,standard,7,commu00710.mid,sub_melody,"['Am', 'C', 'F', 'C', 'Am', 'Em', 'F', 'F']"
2209,2209,135,4/4,brass_ensemble,cinematic,aminor,62,76,standard,7,commu00710.mid,sub_melody,"['Am', 'G', 'F', 'C', 'Am', 'Em', 'F', 'F']"
2212,2212,70,4/4,acoustic_piano,newage,aminor,22,30,standard,8,commu00711.mid,accompaniment,"['Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E']"
2213,2213,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00712_0_sample0.mid,accompaniment,"['C', 'F', 'Am', 'G']"
2214,2214,60,4/4,acoustic_piano,newage,aminor,21,22,standard,4,commu00713.mid,main_melody,"['Am', 'Am', 'Am', 'Am']"
2215,2215,60,4/4,acoustic_piano,newage,aminor,21,22,standard,4,commu00713.mid,main_melody,"['A', 'A', 'A', 'A']"
2216,2216,60,4/4,acoustic_piano,newage,aminor,21,22,standard,4,commu00713.mid,main_melody,"['F', 'Am', 'Am', 'Am']"
2217,2217,60,4/4,acoustic_piano,newage,aminor,21,22,standard,4,commu00713.mid,main_melody,"['Am', 'D', 'Dm', 'D']"
2218,2218,60,4/4,acoustic_piano,newage,aminor,21,22,standard,4,commu00713.mid,main_melody,"['Am', 'F', 'Am', 'Am']"
2219,2219,135,4/4,acoustic_piano,cinematic,cmajor,83,84,standard,8,commu00714.mid,accompaniment,"['G', 'D', 'Em', 'C', 'G', 'Bm', 'Em', 'C']"
2220,2220,100,4/4,string_ensemble,cinematic,cmajor,105,110,standard,4,commu00715_0_sample0.mid,riff,"['G', 'C', 'D', 'C']"
2221,2221,110,4/4,choir,cinematic,aminor,93,102,standard,8,commu00716.mid,sub_melody,"['D', 'Am', 'D', 'Am', 'Em', 'C', 'G', 'A']"
2222,2222,110,4/4,choir,cinematic,aminor,93,102,standard,8,commu00716.mid,sub_melody,"['Bm', 'Am', 'D', 'Am', 'Em', 'C', 'G', 'A']"
2223,2223,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['C', 'Dm', 'C', 'F', 'C', 'Am', 'Em', 'Em']"
2224,2224,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['C', 'F', 'E', 'Am', 'G', 'F', 'C', 'C']"
2225,2225,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['F', 'A#', 'Dm', 'C', 'C', 'Am', 'G', 'C']"
2226,2226,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['Dm', 'A#', 'Dm', 'C', 'C', 'Am', 'G', 'C']"
2227,2227,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['Dm', 'A#', 'G', 'Gm', 'C', 'F', 'Dm', 'C']"
2228,2228,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['Gm', 'Dm', 'Dm', 'C', 'C', 'Am', 'G', 'C']"
2229,2229,60,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00717.mid,main_melody,"['C', 'Dm', 'F', 'C', 'C', 'Am', 'G', 'C']"
2230,2230,130,4/4,acoustic_piano,newage,cmajor,74,78,standard,4,commu00718.mid,accompaniment,"['Am', 'F', 'C', 'G']"
2231,2231,105,4/4,harp,cinematic,cmajor,99,100,standard,4,commu00719.mid,riff,"['F', 'A#', 'F', 'Gm']"
2232,2232,100,4/4,acoustic_piano,cinematic,aminor,83,86,standard,8,commu00720.mid,accompaniment,"['A', 'G', 'A', 'Em', 'C', 'D', 'A', 'Em']"
2233,2233,130,4/4,acoustic_piano,newage,aminor,75,82,standard,4,commu00721.mid,riff,"['Am', 'Am', 'C', 'G']"
2234,2234,105,4/4,acoustic_piano,cinematic,cmajor,95,96,standard,4,commu00722.mid,main_melody,"['Dm', 'F', 'C', 'F']"
2235,2235,105,4/4,acoustic_piano,cinematic,cmajor,95,96,standard,4,commu00722.mid,main_melody,"['C', 'F', 'C', 'F']"
2236,2236,105,4/4,acoustic_piano,cinematic,cmajor,95,96,standard,4,commu00722.mid,main_melody,"['Dm', 'A#', 'C', 'G']"
2237,2237,105,4/4,acoustic_piano,cinematic,cmajor,95,96,standard,4,commu00722.mid,main_melody,"['G', 'F', 'C', 'F']"
2239,2239,100,4/4,acoustic_piano,cinematic,cmajor,101,102,standard,8,commu00723.mid,main_melody,"['G', 'F', 'G', 'Dm', 'A#', 'C', 'G', 'Dm']"
2241,2241,100,4/4,acoustic_piano,cinematic,cmajor,101,102,standard,8,commu00723.mid,main_melody,"['Dm', 'F', 'G', 'Dm', 'A#', 'C', 'G', 'Dm']"
2244,2244,70,4/4,acoustic_piano,newage,aminor,22,30,standard,4,commu00724_0_sample0.mid,accompaniment,"['Am', 'Em', 'F', 'C']"
2245,2245,75,4/4,string_cello,cinematic,cmajor,79,84,standard,8,commu00725.mid,sub_melody,"['Am', 'C', 'F', 'G', 'Am', 'Em', 'F', 'G']"
2246,2246,75,4/4,string_cello,cinematic,cmajor,79,84,standard,8,commu00725.mid,sub_melody,"['C', 'Dm', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2247,2247,75,4/4,string_cello,cinematic,cmajor,79,84,standard,8,commu00725.mid,sub_melody,"['Am', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2250,2250,75,4/4,string_cello,cinematic,cmajor,79,84,standard,8,commu00725.mid,sub_melody,"['C', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']"
2251,2251,75,4/4,string_cello,cinematic,cmajor,79,84,standard,8,commu00725.mid,sub_melody,"['Gm', 'F', 'C', 'G', 'Am', 'F', 'Am', 'G']"
2254,2254,75,4/4,celesta,cinematic,cmajor,61,66,standard,8,commu00726.mid,sub_melody,"['C', 'F', 'E', 'Am', 'A#', 'F', 'Gm', 'C']"
2257,2257,75,4/4,celesta,cinematic,cmajor,61,66,standard,8,commu00726.mid,sub_melody,"['Dm', 'Am', 'A#', 'Am', 'A#', 'F', 'Gm', 'C']"
2258,2258,75,4/4,celesta,cinematic,cmajor,61,66,standard,8,commu00726.mid,sub_melody,"['F', 'C', 'Dm', 'Am', 'A#', 'F', 'Gm', 'C']"
2260,2260,130,4/4,acoustic_piano,newage,cmajor,41,52,standard,4,commu00727.mid,accompaniment,"['Em', 'G', 'C', 'D']"
2261,2261,130,4/4,acoustic_piano,newage,cmajor,46,50,standard,4,commu00728.mid,accompaniment,"['Dm', 'F', 'C', 'G']"
2262,2262,130,4/4,string_ensemble,newage,cmajor,41,46,standard,4,commu00729.mid,pad,"['Em', 'C', 'G', 'D']"
2263,2263,60,4/4,acoustic_piano,newage,cmajor,22,30,standard,4,commu00730_0_sample0.mid,accompaniment,"['C', 'F', 'C', 'F']"
2264,2264,150,4/4,string_violin,cinematic,aminor,123,124,standard,8,commu00731.mid,pad,"['Bm', 'C', 'Am', 'F', 'Am', 'C', 'Am', 'Em']"
2265,2265,100,4/4,acoustic_piano,cinematic,cmajor,104,110,standard,8,commu00732.mid,main_melody,"['F', 'A#', 'C', 'A#', 'F', 'A#', 'C', 'A#']"
2266,2266,100,4/4,acoustic_piano,cinematic,cmajor,104,110,standard,8,commu00732.mid,main_melody,"['F', 'Dm', 'C', 'A#', 'F', 'A#', 'C', 'A#']"
2269,2269,105,4/4,brass_ensemble,cinematic,cmajor,99,100,standard,4,commu00733.mid,main_melody,"['C', 'Dm', 'C', 'A#']"
2270,2270,105,4/4,brass_ensemble,cinematic,cmajor,99,100,standard,4,commu00733.mid,main_melody,"['C', 'F', 'Am', 'F']"
2271,2271,105,4/4,brass_ensemble,cinematic,cmajor,99,100,standard,4,commu00733.mid,main_melody,"['C', 'F', 'C', 'F']"
2272,2272,105,4/4,brass_ensemble,cinematic,cmajor,99,100,standard,4,commu00733.mid,main_melody,"['Am', 'F', 'C', 'F']"
2273,2273,105,4/4,brass_ensemble,cinematic,cmajor,99,100,standard,4,commu00733.mid,main_melody,"['Am', 'Em', 'F', 'F']"
2274,2274,105,4/4,brass_ensemble,cinematic,cmajor,99,100,standard,4,commu00733.mid,main_melody,"['Gm', 'Dm', 'C', 'Dm']"
2275,2275,130,4/4,acoustic_piano,newage,cmajor,75,76,standard,4,commu00734.mid,pad,"['Dm', 'F', 'C', 'G']"
2276,2276,135,4/4,clarinet-2,cinematic,cmajor,45,98,standard,7,commu00735.mid,main_melody,"['C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'Em']"
2283,2283,135,4/4,clarinet-2,cinematic,cmajor,45,98,standard,7,commu00735.mid,main_melody,"['Am', 'C', 'F', 'Em', 'F', 'Em', 'F', 'Em']"
2284,2284,60,4/4,acoustic_piano,newage,aminor,23,24,standard,8,commu00736.mid,main_melody,"['Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G']"
2285,2285,60,4/4,acoustic_piano,newage,aminor,23,24,standard,8,commu00736.mid,main_melody,"['D', 'Am', 'C', 'G', 'F', 'Am', 'C', 'G']"
2286,2286,60,4/4,acoustic_piano,newage,aminor,23,24,standard,8,commu00736.mid,main_melody,"['Am', 'C', 'C', 'G', 'F', 'Am', 'C', 'G']"
2288,2288,60,4/4,acoustic_piano,newage,aminor,23,24,standard,8,commu00736.mid,main_melody,"['F', 'Am', 'Em', 'A#', 'F', 'C', 'Am', 'G']"
