,Unnamed: 0.1,bpm,time_signature,instrument,genre,key,min_vel,max_vel,rhythm,num_measures,file_name,track_role,chord_progression,beat_type
7017,10582.0,120,4/4,tuba-3,cinematic,aminor,99,100,standard,8,commu03049.mid,bass,"['Em', 'C', 'Am', 'Em', 'Em', 'C', 'Am', 'Em']",
7018,10583.0,80,4/4,string_ensemble,cinematic,cmajor,70,109,standard,8,commu03050.mid,accompaniment,"['A#', 'C', 'Dm', 'F', 'A#', 'C', 'Dm', 'Am']",
7019,10584.0,65,4/4,acoustic_piano,newage,cmajor,45,56,standard,8,commu03051.mid,accompaniment,"['G', 'D', 'C', 'G', 'Em', 'D', 'C', 'G']",
7020,10585.0,45,4/4,string_cello,newage,aminor,71,72,standard,4,commu03052.mid,sub_melody,"['Am', 'Am', 'Am', 'Dm']",
7021,10586.0,45,4/4,string_cello,newage,aminor,71,72,standard,4,commu03052.mid,sub_melody,"['Dm', 'Am', 'A#', 'A#']",
7022,10587.0,45,4/4,string_cello,newage,aminor,71,72,standard,4,commu03052.mid,sub_melody,"['F', 'Am', 'Em', 'A#']",
7023,10588.0,45,4/4,string_cello,newage,aminor,71,72,standard,4,commu03052.mid,sub_melody,"['F', 'C', 'Am', 'A#']",
7024,10589.0,45,4/4,string_cello,newage,aminor,71,72,standard,4,commu03052.mid,sub_melody,"['Am', 'C', 'F', 'G']",
7025,10591.0,45,4/4,string_cello,newage,aminor,71,72,standard,4,commu03052.mid,sub_melody,"['Am', 'D', 'Dm', 'G']",
7026,10592.0,120,4/4,trombone,cinematic,aminor,101,102,standard,8,commu03053.mid,pad,"['Am', 'F', 'Dm', 'Em', 'Am', 'F', 'Dm', 'E']",
7027,10593.0,120,4/4,acoustic_piano,cinematic,cmajor,55,84,standard,8,commu03054.mid,main_melody,"['Dm', 'A#', 'F', 'F', 'C', 'C', 'A', 'A']",
7028,10594.0,120,4/4,acoustic_piano,cinematic,cmajor,55,84,standard,8,commu03054.mid,main_melody,"['C', 'Dm', 'F', 'F', 'C', 'C', 'A', 'A']",
7029,10595.0,120,4/4,acoustic_piano,cinematic,cmajor,55,84,standard,8,commu03054.mid,main_melody,"['Dm', 'Dm', 'F', 'F', 'C', 'C', 'A', 'A']",
7030,10596.0,120,4/4,acoustic_piano,cinematic,cmajor,55,84,standard,8,commu03054.mid,main_melody,"['A#', 'A#', 'F', 'F', 'C', 'C', 'A', 'A']",
7031,10597.0,120,4/4,acoustic_piano,cinematic,cmajor,55,84,standard,8,commu03054.mid,main_melody,"['A#', 'Dm', 'F', 'F', 'C', 'C', 'A', 'A']",
7032,10598.0,45,4/4,acoustic_piano,newage,cmajor,23,28,standard,4,commu03055.mid,accompaniment,"['C', 'G', 'Em', 'F']",
7033,10604.0,90,4/4,string_ensemble,cinematic,cmajor,68,84,standard,8,commu03056.mid,main_melody,"['F', 'G', 'Am', 'Em', 'F', 'Em', 'Am', 'Em']",
7034,10605.0,90,4/4,string_ensemble,cinematic,cmajor,68,84,standard,8,commu03056.mid,main_melody,"['Dm', 'Am', 'F', 'C', 'F', 'C', 'Am', 'G']",
7035,10608.0,120,4/4,horn-4,cinematic,cmajor,44,44,standard,7,commu03057.mid,pad,"['Am', 'F', 'C', 'C', 'G', 'Bm', 'E', 'A']",
7036,10609.0,120,4/4,acoustic_piano,cinematic,aminor,60,88,standard,7,commu03058.mid,pad,"['Am', 'F', 'C', 'C', 'G', 'Bm', 'E', 'A']",
7037,10611.0,90,4/4,string_ensemble,cinematic,aminor,76,106,standard,8,commu03059.mid,main_melody,"['Am', 'C', 'F', 'C', 'F', 'Am', 'Am', 'A#']",
7038,10612.0,90,4/4,string_ensemble,cinematic,aminor,76,106,standard,8,commu03059.mid,main_melody,"['F', 'C', 'Dm', 'Am', 'A#', 'Am', 'A#', 'Am']",
7039,10613.0,90,4/4,string_ensemble,cinematic,aminor,76,106,standard,8,commu03059.mid,main_melody,"['Am', 'G', 'F', 'C', 'F', 'Am', 'Am', 'A#']",
7040,10614.0,90,4/4,string_ensemble,cinematic,aminor,76,106,standard,8,commu03059.mid,main_melody,"['Dm', 'C', 'F', 'Am', 'A#', 'Am', 'A#', 'Am']",
7041,10616.0,90,4/4,string_ensemble,cinematic,aminor,76,106,standard,8,commu03059.mid,main_melody,"['Am', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'A#']",
7042,10617.0,120,4/4,horn,cinematic,cmajor,78,78,standard,8,commu03060.mid,pad,"['Fm', 'F', 'C', 'C', 'F', 'Am', 'G', 'Em']",
7043,10618.0,120,4/4,tuba-3,cinematic,cmajor,99,100,standard,8,commu03061.mid,bass,"['C', 'B', 'B', 'C', 'Em', 'F', 'C', 'F']",
7044,10619.0,125,4/4,flute-2,cinematic,cmajor,77,78,standard,8,commu03062.mid,sub_melody,"['Em', 'Em', 'Bm', 'C', 'F', 'Am', 'G', 'C']",
7045,10620.0,125,4/4,flute-2,cinematic,cmajor,77,78,standard,8,commu03062.mid,sub_melody,"['F', 'Am', 'Em', 'F', 'F', 'Am', 'A#', 'F']",
7046,10621.0,125,4/4,flute-2,cinematic,cmajor,77,78,standard,8,commu03062.mid,sub_melody,"['Dm', 'C', 'G', 'C', 'F', 'Am', 'G', 'C']",
7047,10622.0,125,4/4,flute-2,cinematic,cmajor,77,78,standard,8,commu03062.mid,sub_melody,"['F', 'C', 'Dm', 'Am', 'A#', 'C', 'Dm', 'Am']",
7048,10623.0,125,4/4,flute-2,cinematic,cmajor,77,78,standard,8,commu03062.mid,sub_melody,"['F', 'C', 'G', 'C', 'F', 'Am', 'G', 'C']",
7049,10631.0,125,4/4,string_ensemble,cinematic,cmajor,71,78,standard,8,commu03064.mid,accompaniment,"['C', 'C', 'F', 'C', 'Am', 'Am', 'C', 'G']",
7050,10632.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['G', 'Am', 'F', 'C']",
7051,10633.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['Em', 'Bm', 'F', 'E']",
7052,10634.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['C', 'Em', 'F', 'Em']",
7053,10635.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['Gm', 'C', 'Gm', 'C']",
7054,10636.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['F', 'Dm', 'Dm', 'G']",
7055,10637.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['Bm', 'G', 'C', 'Em']",
7056,10638.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['Am', 'C', 'F', 'E']",
7057,10639.0,80,4/4,celesta,cinematic,cmajor,50,56,standard,4,commu03065.mid,sub_melody,"['C', 'G', 'F', 'E']",
7058,10641.0,80,4/4,acoustic_piano,cinematic,aminor,73,82,standard,8,commu03066.mid,main_melody,"['C', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F']",
7059,10643.0,80,4/4,acoustic_piano,cinematic,aminor,73,82,standard,8,commu03066.mid,main_melody,"['Em', 'F', 'Em', 'F', 'Em', 'F', 'Em', 'F']",
7060,10648.0,80,4/4,acoustic_piano,cinematic,cmajor,41,56,standard,8,commu03067.mid,bass,"['Gm', 'C', 'Gm', 'C', 'Bm', 'C', 'G', 'C']",
7061,10651.0,120,4/4,string_ensemble,cinematic,cmajor,89,90,standard,8,commu03068.mid,sub_melody,"['Am', 'C', 'F', 'G', 'F', 'C', 'Dm', 'Am']",
7062,10662.0,90,4/4,string_ensemble,cinematic,aminor,74,104,standard,8,commu03069.mid,main_melody,"['E', 'Am', 'E', 'Am', 'E', 'Am', 'E', 'Am']",
7063,10664.0,90,4/4,string_ensemble,cinematic,aminor,74,104,standard,8,commu03069.mid,main_melody,"['C#m', 'Dm', 'E', 'F', 'C#m', 'Dm', 'E', 'F']",
7064,10666.0,80,4/4,acoustic_piano,cinematic,aminor,38,54,standard,8,commu03070.mid,main_melody,"['Em', 'F', 'Em', 'Em', 'Am', 'G', 'C', 'G']",
7065,10667.0,80,4/4,acoustic_piano,cinematic,aminor,38,54,standard,8,commu03070.mid,main_melody,"['Am', 'G', 'F', 'C', 'Am', 'F', 'C', 'G']",
7066,10670.0,120,4/4,string_ensemble,cinematic,aminor,68,71,standard,7,commu03071.mid,pad,"['Gm', 'Gm', 'C', 'F', 'F', 'Am', 'F', 'Am']",
7067,10671.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['C', 'F', 'Am', 'Em', 'C', 'F', 'Am', 'C']",
7068,10672.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['Em', 'Dm', 'Em', 'Em', 'Am', 'F', 'Dm', 'E']",
7069,10673.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['Dm', 'F', 'A#', 'C', 'Dm', 'F', 'A#', 'C']",
7070,10674.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['Am', 'Em', 'F', 'Em', 'F', 'F', 'Am', 'C']",
7071,10675.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['C', 'F', 'F', 'Em', 'Am', 'F', 'Dm', 'E']",
7072,10676.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['Am', 'G', 'F', 'C', 'Am', 'Dm', 'Am', 'E']",
7073,10677.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['Am', 'F', 'Am', 'Em', 'C', 'F', 'Am', 'C']",
7074,10678.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,8,commu03072.mid,main_melody,"['C', 'C', 'Am', 'Em', 'C', 'F', 'Am', 'C']",
7075,10681.0,80,4/4,celesta,cinematic,aminor,48,58,standard,4,commu03073.mid,sub_melody,"['Am', 'G', 'F', 'Em']",
7076,10682.0,80,4/4,celesta,cinematic,aminor,48,58,standard,4,commu03073.mid,sub_melody,"['C', 'Dm', 'Dm', 'Em']",
7077,10684.0,80,4/4,celesta,cinematic,aminor,48,58,standard,4,commu03073.mid,sub_melody,"['C', 'D', 'Am', 'Em']",
7078,10685.0,80,4/4,celesta,cinematic,aminor,48,58,standard,4,commu03073.mid,sub_melody,"['C', 'G', 'Am', 'A']",
7079,10686.0,65,4/4,acoustic_piano,newage,cmajor,59,68,standard,8,commu03074.mid,accompaniment,"['G', 'D', 'C', 'G', 'Em', 'D', 'C', 'G']",
7080,10687.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['C', 'Em', 'D', 'D', 'C', 'C', 'B', 'B']",
7081,10688.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['Em', 'Am', 'G', 'C', 'G', 'C', 'B', 'Em']",
7082,10689.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['C', 'F', 'G', 'Am', 'Em', 'F', 'B', 'Em']",
7083,10690.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['E', 'C', 'G', 'G', 'Em', 'B', 'B', 'B']",
7084,10691.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['C', 'C', 'D', 'D', 'Em', 'Em', 'B', 'B']",
7085,10692.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['Am', 'C', 'G', 'G', 'Em', 'B', 'B', 'B']",
7086,10693.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['C', 'G', 'D', 'Em', 'Bm', 'C', 'B', 'Em']",
7087,10694.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['E', 'Am', 'D', 'Dm', 'G', 'C', 'D#', 'D']",
7088,10695.0,120,4/4,tuba-5,cinematic,aminor,35,36,standard,7,commu03075.mid,sub_melody,"['A', 'Dm', 'G', 'Gm', 'C', 'F', 'Cm', 'F']",
7089,10696.0,65,4/4,acoustic_piano,newage,aminor,57,65,standard,8,commu03076.mid,main_melody,"['C', 'F', 'C', 'F', 'C', 'F', 'Em', 'F']",
7090,10697.0,65,4/4,acoustic_piano,newage,aminor,57,65,standard,8,commu03076.mid,main_melody,"['G', 'Am', 'C', 'F', 'G', 'Am', 'Em', 'F']",
7091,10698.0,65,4/4,acoustic_piano,newage,aminor,57,65,standard,8,commu03076.mid,main_melody,"['Am', 'C', 'G', 'D', 'Em', 'C', 'G', 'D']",
7092,10701.0,65,4/4,acoustic_piano,newage,aminor,57,65,standard,8,commu03076.mid,main_melody,"['Dm', 'Am', 'A#', 'Am', 'A#', 'Am', 'A#', 'Am']",
7093,10703.0,45,4/4,synth_pad,newage,cmajor,81,82,standard,4,commu03077.mid,pad,"['C', 'G', 'Em', 'F']",
7094,10704.0,80,4/4,acoustic_piano,cinematic,aminor,26,52,standard,3,commu03078.mid,bass,"['Em', 'Bm', 'C', 'C']",
7095,10707.0,90,4/4,string_ensemble,cinematic,aminor,90,98,standard,8,commu03079.mid,main_melody,"['F', 'C', 'Dm', 'Am', 'A#', 'Am', 'Dm', 'A#']",
7096,10710.0,90,4/4,string_ensemble,cinematic,aminor,90,98,standard,8,commu03079.mid,main_melody,"['Am', 'G', 'F', 'C', 'F', 'G', 'F', 'A#']",
7097,10712.0,90,4/4,string_ensemble,cinematic,aminor,90,98,standard,8,commu03079.mid,main_melody,"['Am', 'Em', 'F', 'Em', 'Am', 'G', 'F', 'A#']",
7098,10713.0,90,4/4,string_ensemble,cinematic,aminor,63,112,standard,8,commu03080.mid,accompaniment,"['A', 'G', 'F', 'Em', 'B', 'Bm', 'Am', 'A#']",
7099,10714.0,125,4/4,harp-2,cinematic,cmajor,52,52,standard,4,commu03081.mid,riff,"['F', 'F', 'F', 'G']",
7100,10715.0,65,4/4,acoustic_piano,newage,aminor,48,56,standard,4,commu03082.mid,main_melody,"['Am', 'Em', 'C', 'G']",
7101,10716.0,65,4/4,acoustic_piano,newage,aminor,48,56,standard,4,commu03082.mid,main_melody,"['C', 'F', 'Am', 'G']",
7102,10717.0,65,4/4,acoustic_piano,newage,aminor,48,56,standard,4,commu03082.mid,main_melody,"['C', 'Dm', 'Am', 'G']",
7103,10718.0,65,4/4,acoustic_piano,newage,aminor,48,56,standard,4,commu03082.mid,main_melody,"['Am', 'F', 'C', 'G']",
7104,10719.0,65,4/4,acoustic_piano,newage,aminor,48,56,standard,4,commu03082.mid,main_melody,"['Am', 'Dm', 'C', 'G']",
7105,10720.0,65,4/4,acoustic_piano,newage,aminor,48,56,standard,4,commu03082.mid,main_melody,"['Gm', 'Dm', 'C', 'G']",
7106,10729.0,120,4/4,horn-3,cinematic,cmajor,91,92,standard,8,commu03084.mid,pad,"['Am', 'F', 'C', 'C', 'G', 'G', 'Em', 'Em']",
7107,10732.0,120,4/4,horn,cinematic,aminor,101,102,standard,8,commu03085.mid,sub_melody,"['Am', 'Em', 'F', 'Em', 'Am', 'F', 'Dm', 'E']",
7108,10736.0,120,4/4,horn,cinematic,aminor,101,102,standard,8,commu03085.mid,sub_melody,"['Dm', 'Am', 'A#', 'Am', 'A#', 'F', 'Gm', 'C']",
7109,10745.0,70,6/8,acoustic_piano,cinematic,cmajor,31,36,standard,8,commu03087.mid,bass,"['G', 'Em', 'C', 'D', 'G', 'Dm', 'Cm', 'G']",
7110,10746.0,155,3/4,string_ensemble,cinematic,cmajor,70,88,standard,16,commu03088.mid,accompaniment,"['Dm', 'G', 'C', 'A', 'Dm', 'G', 'C', 'C', 'F', 'E', 'Am', 'D', 'Dm', 'G', 'C', 'C']",
7111,10758.0,120,4/4,string_ensemble,cinematic,aminor,99,108,standard,8,commu03090.mid,main_melody,"['Am', 'Em', 'Dm', 'E', 'Am', 'F', 'Dm', 'E', 'E', 'Am', 'Am', 'Dm']",
7112,10763.0,65,4/4,acoustic_piano,newage,cmajor,45,48,standard,8,commu03091.mid,pad,"['C', 'G', 'F', 'C', 'Am', 'G', 'F', 'C']",
7113,10765.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['Am', 'C', 'F', 'C']",
7114,10766.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['Dm', 'A#', 'A', 'A']",
7115,10767.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['C', 'F', 'F', 'A#']",
7116,10768.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['Am', 'A#', 'F', 'Gm']",
7117,10769.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['Dm', 'Am', 'A#', 'A#']",
7118,10770.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['F', 'A#', 'F', 'A#']",
7119,10771.0,80,4/4,acoustic_piano,cinematic,aminor,66,70,standard,3,commu03092.mid,sub_melody,"['C', 'G', 'D', 'Em']",
7120,10772.0,120,4/4,horn-3,cinematic,aminor,43,44,standard,7,commu03093.mid,pad,"['Dm', 'Dm', 'Am', 'Am', 'C', 'C', 'Am', 'F']",
7121,10775.0,90,4/4,string_cello,cinematic,aminor,81,92,standard,8,commu03094.mid,sub_melody,"['Em', 'F', 'Em', 'Em', 'Am', 'Em', 'C', 'F']",
7122,10777.0,90,4/4,string_cello,cinematic,aminor,81,92,standard,8,commu03094.mid,sub_melody,"['Am', 'Em', 'C', 'G', 'Am', 'Em', 'F', 'F']",
7123,10782.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['C', 'F', 'E', 'Am', 'D', 'G', 'G', 'G', 'F', 'F', 'E', 'E', 'Am', 'D', 'G', 'G']",
7124,10783.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['Am', 'C', 'G', 'C', 'D', 'G', 'Em', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'D', 'D', 'G']",
7125,10784.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['Am', 'F', 'C', 'C', 'Dm', 'Dm', 'C', 'C', 'Am', 'F', 'Em', 'Em', 'Am', 'D', 'G', 'G']",
7126,10785.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['C', 'Am', 'Em', 'Em', 'F', 'G', 'C', 'C', 'Am', 'F', 'Em', 'Em', 'Am', 'D', 'G', 'G']",
7127,10786.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['C', 'C', 'Em', 'Em', 'D', 'Bm', 'C', 'C', 'Am', 'F', 'Em', 'Em', 'Am', 'D', 'G', 'G']",
7128,10787.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['C', 'Am', 'G', 'C', 'F', 'Dm', 'Gm', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'D', 'D', 'G']",
7129,10788.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['F', 'Am', 'Em', 'F', 'F', 'Dm', 'C', 'C', 'Am', 'F', 'Em', 'Em', 'Am', 'D', 'G', 'G']",
7130,10789.0,155,3/4,acoustic_bass,cinematic,aminor,77,84,standard,16,commu03095.mid,sub_melody,"['Am', 'G', 'G', 'Em', 'D', 'G', 'C', 'Em', 'Am', 'F', 'Em', 'Em', 'Am', 'D', 'G', 'G']",
7131,10790.0,80,4/4,string_ensemble,cinematic,aminor,41,42,standard,8,commu03096.mid,main_melody,"['Am', 'Em', 'F', 'Em', 'F', 'Em', 'Am', 'G']",
7132,10791.0,80,4/4,string_ensemble,cinematic,aminor,41,42,standard,8,commu03096.mid,main_melody,"['Am', 'G', 'F', 'C', 'Dm', 'Am', 'A#', 'A#']",
7133,10795.0,85,4/4,string_ensemble,cinematic,cmajor,72,109,standard,8,commu03097.mid,accompaniment,"['C', 'D', 'Em', 'G', 'C', 'D', 'Em', 'Bm']",
7134,10796.0,90,4/4,string_ensemble,cinematic,cmajor,70,114,standard,8,commu03098.mid,main_melody,"['F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'Em']",
7135,10797.0,90,4/4,string_ensemble,cinematic,cmajor,78,95,standard,8,commu03099.mid,main_melody,"['F', 'G', 'Am', 'C', 'F', 'G', 'Am', 'Em']",
7136,10803.0,120,4/4,string_ensemble,cinematic,aminor,101,102,standard,8,commu03100.mid,pad,"['Em', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'B']",
7137,10804.0,60,4/4,acoustic_piano,cinematic,cmajor,34,57,standard,8,commu03101.mid,riff,"['C', 'Am', 'C', 'Am', 'Dm', 'C', 'F', 'C']",
7138,10805.0,120,4/4,string_ensemble,cinematic,aminor,102,102,standard,8,commu03102.mid,pad,"['Am', 'Am', 'Am', 'D', 'A', 'A', 'E', 'E']",
7139,10806.0,85,4/4,string_ensemble,cinematic,cmajor,69,112,standard,8,commu03103.mid,accompaniment,"['C', 'D', 'Em', 'G', 'C', 'D', 'Em', 'Bm']",
7140,10807.0,120,4/4,string_ensemble,cinematic,cmajor,69,70,standard,4,commu03104.mid,pad,"['C', 'G', 'Em', 'Em']",
7141,10808.0,80,4/4,string_ensemble,cinematic,cmajor,59,60,standard,4,commu03105.mid,pad,"['G', 'C', 'G', 'C']",
7142,10809.0,45,4/4,acoustic_piano,newage,aminor,22,28,standard,4,commu03106.mid,main_melody,"['F', 'C', 'Am', 'A#']",
7143,10810.0,45,4/4,acoustic_piano,newage,aminor,22,28,standard,4,commu03106.mid,main_melody,"['F', 'Am', 'Em', 'A#']",
7144,10811.0,45,4/4,acoustic_piano,newage,aminor,22,28,standard,4,commu03106.mid,main_melody,"['F', 'Am', 'Am', 'A#']",
7145,10812.0,45,4/4,acoustic_piano,newage,aminor,22,28,standard,4,commu03106.mid,main_melody,"['Dm', 'Am', 'A#', 'A#']",
7146,10813.0,45,4/4,acoustic_piano,newage,aminor,22,28,standard,4,commu03106.mid,main_melody,"['F', 'Am', 'F', 'A#']",
7147,10814.0,90,4/4,string_ensemble,cinematic,aminor,70,112,standard,8,commu03107.mid,main_melody,"['Em', 'F', 'F', 'Am', 'Em', 'F', 'Em', 'A#']",
7148,10815.0,90,4/4,string_ensemble,cinematic,aminor,70,112,standard,8,commu03107.mid,main_melody,"['Am', 'G', 'F', 'C', 'F', 'G', 'Am', 'A#']",
7149,10816.0,90,4/4,string_ensemble,cinematic,aminor,70,112,standard,8,commu03107.mid,main_melody,"['Am', 'Am', 'F', 'C', 'F', 'G', 'Am', 'A#']",
7150,10817.0,90,4/4,string_ensemble,cinematic,aminor,70,112,standard,8,commu03107.mid,main_melody,"['Am', 'Em', 'F', 'Em', 'F', 'Em', 'F', 'A#']",
7151,10818.0,90,4/4,string_ensemble,cinematic,aminor,70,112,standard,8,commu03107.mid,main_melody,"['Dm', 'Am', 'A#', 'Am', 'A#', 'Am', 'A#', 'A#']",
7152,10820.0,125,4/4,string_ensemble,cinematic,cmajor,71,78,standard,8,commu03108.mid,accompaniment,"['C', 'C', 'F', 'C', 'Am', 'Am', 'G', 'C']",
7153,10821.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['Bm', 'Am', 'D', 'E', 'D', 'E', 'Bm', 'E']",
7154,10822.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['Em', 'Am', 'D', 'Em', 'Bm', 'C', 'G', 'C']",
7155,10823.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['Em', 'C', 'G', 'C', 'G', 'Em', 'Bm', 'C']",
7156,10824.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['G', 'C', 'G', 'C', 'G', 'Em', 'Bm', 'C']",
7157,10825.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['Dm', 'Am', 'A#', 'A', 'Dm', 'G', 'Gm', 'C']",
7158,10826.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['Bm', 'F', 'G', 'C', 'Am', 'G', 'Bm', 'C']",
7159,10827.0,120,4/4,string_ensemble,cinematic,aminor,79,82,standard,8,commu03109.mid,sub_melody,"['Em', 'Am', 'Em', 'Em', 'F', 'Em', 'Dm', 'Em']",
7160,10828.0,120,4/4,string_ensemble,cinematic,cmajor,63,64,standard,8,commu03110.mid,bass,"['C', 'Em', 'C', 'G', 'C', 'C', 'Em', 'C']",
7161,10829.0,120,4/4,string_ensemble,cinematic,aminor,67,72,standard,7,commu03111.mid,pad,"['Gm', 'Gm', 'C', 'F', 'F', 'Am', 'F', 'Am']",
7162,10830.0,120,4/4,string_ensemble,cinematic,aminor,102,102,standard,8,commu03112.mid,pad,"['Am', 'F', 'Dm', 'Em', 'Am', 'F', 'Dm', 'E']",
7163,10831.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['Bm', 'G', 'A', 'F#m', 'D', 'C#m', 'F#', 'F#m']",
7164,10832.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#', 'Dm']",
7165,10833.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['B', 'C', 'F', 'Am', 'F', 'Dm', 'A#', 'Gm']",
7166,10834.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['G', 'Dm', 'Am', 'C', 'Am', 'Em', 'A#', 'F']",
7167,10835.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['G', 'Am', 'D', 'G', 'D', 'Bm', 'F#', 'Bm']",
7168,10836.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['G', 'Em', 'F', 'Am', 'Am', 'Am', 'A#', 'Dm']",
7169,10837.0,120,4/4,string_ensemble,cinematic,aminor,59,80,standard,7,commu03113.mid,sub_melody,"['G', 'Dm', 'F', 'C', 'Am', 'Em', 'A#', 'F']",
7170,10838.0,90,4/4,string_ensemble,cinematic,aminor,78,96,standard,8,commu03114.mid,main_melody,"['Am', 'G', 'F', 'C', 'F', 'C', 'Am', 'C']",
7171,10839.0,90,4/4,string_ensemble,cinematic,aminor,78,96,standard,8,commu03114.mid,main_melody,"['F', 'C', 'F', 'C', 'F', 'C', 'Am', 'C']",
7172,10840.0,90,4/4,string_ensemble,cinematic,aminor,78,96,standard,8,commu03114.mid,main_melody,"['F', 'C', 'Am', 'C', 'F', 'G', 'Am', 'Em']",
7173,10841.0,90,4/4,string_ensemble,cinematic,aminor,78,96,standard,8,commu03114.mid,main_melody,"['Dm', 'C', 'F', 'C', 'F', 'C', 'Am', 'C']",
7174,10842.0,90,4/4,string_ensemble,cinematic,aminor,78,96,standard,8,commu03114.mid,main_melody,"['Am', 'C', 'F', 'C', 'F', 'C', 'Am', 'C']",
7175,10843.0,90,4/4,string_ensemble,cinematic,aminor,78,96,standard,8,commu03114.mid,main_melody,"['Am', 'F', 'Am', 'C', 'F', 'G', 'Am', 'Em']",
